OWNER,TABLE_NAME,COLUMN_NAME,ADDED_DESCRIPTION,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SIEBEL,S_BNFT_PGM_ITEM,MODIFICATION_NUM,Number of modifications on the record,NUMBER,,,22,10,0,N,6,2,0,7,80,C107,0.142857143,0,1,2-Jun-24,167,,,YES,NO,3,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PGM_ITEM,CONFLICT_ID,Unique identifier assigned to a conflict record.,VARCHAR2,,,60,,,N,7,4,0' ,1,30,30,1,0,1,2-Jun-24,167,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,BNFT_PROGRAM_ID,,VARCHAR2,,,60,,,N,8,,,15,3050532D314C3453484C,312D34585544,0.002994012,0,15,2-Jun-24,167,CHAR_CS,60,YES,NO,8,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,INACTIVE_FLG,,CHAR,,,4,,,N,9,4,N' ,1,4E,4E,1,0,1,2-Jun-24,167,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,DB_LAST_UPD,Recent Date on which record was updated,DATE,,,7,,,Y,10,,,144,78710912091D1C,78790C1F13320D,0.006944444,0,1,2-Jun-24,167,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PGM_ITEM,BENEFIT_CD,,VARCHAR2,,,120,,,Y,11,,,165,41462D2041464443,574943,0.002994012,0,165,2-Jun-24,167,CHAR_CS,120,YES,NO,16,30,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,DB_LAST_UPD_SRC,Login by whom record is updated recently,VARCHAR2,,,200,,,Y,12,,,3,4F626A656374204D616E61676572202D2044656661756C74,64617461696D70,0.333333333,0,1,2-Jun-24,167,CHAR_CS,200,YES,NO,9,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,DESC_TEXT,,VARCHAR2,,,400,,,Y,13,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,400,YES,NO,0,100,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,EXT_TXN_CD,,VARCHAR2,,,120,,,Y,14,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,PR_FUND_ID,,VARCHAR2,,,60,,,Y,15,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_AST_COUNTABLE_FLG,,VARCHAR2,,,4,,,Y,16,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,4,YES,NO,0,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_AST_STND,,VARCHAR2,,,1020,,,Y,17,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,1020,YES,NO,0,255,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_COUNT_INC_TYPE,,VARCHAR2,,,120,,,Y,18,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_ELIG_KEY,,VARCHAR2,,,120,,,Y,19,,,69,413031,533036,0.003676471,31,69,2-Jun-24,136,CHAR_CS,120,YES,NO,4,30,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_ENROLL_TYPE,,VARCHAR2,,,120,,,Y,20,,,4,436F756E746564,4E6F7420436F756E746564,0.25,4,1,2-Jun-24,163,CHAR_CS,120,YES,NO,13,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_FMAP,,VARCHAR2,,,120,,,Y,21,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_FPL_CODE,,VARCHAR2,,,120,,,Y,22,,,10,44303130,44313630,0.1,31,1,2-Jun-24,136,CHAR_CS,120,YES,NO,5,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_GENERAL_ELIG_FLG,,VARCHAR2,,,4,,,Y,23,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,4,YES,NO,0,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_INC_DISREGARDS,,VARCHAR2,,,4,,,Y,24,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,4,YES,NO,0,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_INCOME_STD,,VARCHAR2,,,1020,,,Y,25,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,1020,YES,NO,0,255,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_MAGI_CONV_INC,,VARCHAR2,,,1020,,,Y,26,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,1020,YES,NO,0,255,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_MAGI_CONV_INC_ADJ,,NUMBER,,,22,10,0,Y,27,,,0,,,0,167,0,2-Jun-24,,,,YES,NO,0,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_PREACA_BNFT_ID,,VARCHAR2,,,60,,,Y,28,,,44,312D3134414D42,312D42445257,0.022727273,103,1,2-Jun-24,64,CHAR_CS,60,YES,NO,4,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_RATE_CD,,VARCHAR2,,,120,,,Y,29,,,0,,,0,167,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_KIES_ABD_PRO_IDEN,,VARCHAR2,,,120,,,Y,30,,,2,4142442050726F6772616D,5.07E+13,0.5,91,1,2-Jun-24,76,CHAR_CS,120,YES,NO,5,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_CMS_MAPPING,,VARCHAR2,,,200,,,Y,31,,,4,43484950,4E6F7420434D53,0.00304878,3,4,2-Jun-24,164,CHAR_CS,200,YES,NO,8,50,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PGM_ITEM,X_FUNDING_SOURCE_MAPPING,,VARCHAR2,,,200,,,Y,32,,,9,4F74686572,554E4B4E4F574E0D,0.111111111,4,1,2-Jun-24,163,CHAR_CS,200,YES,NO,10,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,ROW_ID,Row Id of the record,VARCHAR2,,,60,,,N,1,,,22522092,312D313030364B4255,312D5A5A5754344E,4.44E-08,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,10,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,CREATED,Created Date,DATE,,,7,,,N,2,8,sysdate ,6146560,7871091B141233,787C0614151E30,1.63E-07,0,1,20-Jun-24,22522092,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,CREATED_BY,,VARCHAR2,,,60,,,N,3,,,342,302D31,312D5A4C41344E58,0.002923977,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,8,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,LAST_UPD,Recent Date on which record was updated,DATE,,,7,,,N,4,8,sysdate ,6334976,7871091B141233,787C0614151E31,1.58E-07,0,1,20-Jun-24,22522092,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,LAST_UPD_BY,Login by whom record is updated recently,VARCHAR2,,,60,,,N,5,,,354,302D31,312D5A4C41344E58,0.002824859,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,8,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,MODIFICATION_NUM,Number of modifications on the record,NUMBER,,,22,10,0,N,6,2,0,38,80,C130,2.22E-08,0,38,20-Jun-24,22522092,,,YES,NO,3,0,,NO,YES,FREQUENCY,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,CONFLICT_ID,Unique identifier assigned to a conflict record.,VARCHAR2,,,60,,,N,7,4,0' ,1,30,30,1,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,BNFT_FREQ_CD,,VARCHAR2,,,120,,,N,8,,,3,4441494C59,4F4E452054494D45,2.22E-08,0,3,20-Jun-24,22522092,CHAR_CS,120,YES,NO,9,30,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,BNFT_RECIPIENT_ID,,VARCHAR2,,,60,,,N,9,,,1043328,23312D31324C465350,696E7374616E6365202331,9.58E-07,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,11,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,CASE_BNFT_PLAN_ID,,VARCHAR2,,,60,,,N,10,,,8356864,312D313030364B4254,312D5A5A57543438,1.20E-07,0,1,20-Jun-24,22522092,CHAR_CS,60,YES,NO,10,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,EFF_END_TS,,DATE,,,7,,,N,11,,,4762,77A3091B112D2C,78A3091B113315,0.000209996,0,1,20-Jun-24,22522092,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,EFF_START_TS,,DATE,,,7,,,N,12,,,11934,77710A0A010101,846A010D010101,0.00007,0,254,20-Jun-24,9714,,,YES,NO,8,0,,NO,YES,HYBRID,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,LOCKED_FLG,,CHAR,,,4,,,N,13,4,N' ,1,4E,4E,1,0,1,20-Jun-24,22522092,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,NAME,,VARCHAR2,,,300,,,N,14,,,38768,312D31303139465553,544D4120416C696D6F6E7920414244,2.22E-08,0,80,20-Jun-24,22522092,CHAR_CS,300,YES,NO,17,75,C,NO,YES,TOP-FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,BENEFIT_AMT,,NUMBER,,,22,22,7,Y,15,,,4411,80,C40920150F,0.000226706,22236046,1,20-Jun-24,286046,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,DB_LAST_UPD,Recent Date on which record was updated,DATE,,,7,,,Y,16,,,6335488,7871091B141233,787C0614151E31,1.58E-07,0,1,20-Jun-24,22522092,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,ELIGIBLE_QTY_NUM,,NUMBER,,,22,10,0,Y,17,,,0,,,0,22522092,0,20-Jun-24,,,,YES,NO,0,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,EXCH_DT,,DATE,,,7,,,Y,18,,,3909,78710A01010101,787C0614010101,0.00025582,2952557,1,20-Jun-24,19569535,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,SERVICED_DT,,DATE,,,7,,,Y,19,,,0,,,0,22522092,0,20-Jun-24,,,,YES,NO,1,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,BENEFIT_NUM,,VARCHAR2,,,120,,,Y,20,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,BNFT_PGM_ITEM_ID,,VARCHAR2,,,60,,,Y,21,,,151,312D3134414D42,312D42445257,2.22E-08,0,151,20-Jun-24,22522092,CHAR_CS,60,YES,NO,8,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,BNFT_PROVIDER_ID,,VARCHAR2,,,60,,,Y,22,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,COMMENTS,Comments,VARCHAR2,,,1020,,,Y,23,,,3,4.44E+25,50484520556E77696E64696E67,2.69E-06,22336276,3,20-Jun-24,185816,CHAR_CS,1020,YES,NO,2,255,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,CURCY_CD,,VARCHAR2,,,80,,,Y,24,,,2,415544,555344,0.5,2941278,1,20-Jun-24,19580814,CHAR_CS,80,YES,NO,4,20,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,DB_LAST_UPD_SRC,Login by whom record is updated recently,VARCHAR2,,,200,,,Y,25,,,8,45494D,55736572,0.125,0,1,20-Jun-24,22522092,CHAR_CS,200,YES,NO,26,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,PROD_ID,,VARCHAR2,,,60,,,Y,26,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,STATUS_CD,,VARCHAR2,,,120,,,Y,27,,,7,417070726F766564,54656D706F726172696C7920417070726F766564,2.22E-08,47824,7,20-Jun-24,22474268,CHAR_CS,120,YES,NO,11,30,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,TYPE_CD,,VARCHAR2,,,120,,,Y,28,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,UOM_CD,,VARCHAR2,,,120,,,Y,29,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_BEN_PRORATION_DATE,,DATE,,,7,,,Y,30,,,73,7864081F010101,78720C1F010101,0.01369863,21264377,1,20-Jun-24,1257715,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_EXP_PRESUMP_MN__FLG,,CHAR,,,4,,,Y,31,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,4,YES,NO,0,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_EXP_PRESUMP_MN_END_DATE,,DATE,,,7,,,Y,32,,,0,,,0,22522092,0,20-Jun-24,,,,YES,NO,1,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_EXP_PRESUMP_MN_START_DT,,DATE,,,7,,,Y,33,,,0,,,0,22522092,0,20-Jun-24,,,,YES,NO,1,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_HQ_ACE_START_DATE,,DATE,,,7,,,Y,34,,,231,786B0C14010101,7.87E+13,0.004329004,22521661,1,20-Jun-24,431,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_HOSPITAL_CODE,,VARCHAR2,,,120,,,Y,35,,,1,59,59,1,22420317,1,20-Jun-24,101775,CHAR_CS,120,YES,NO,2,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_INT_SENT_DT,,DATE,,,7,,,Y,36,,,9348,7772040E010101,81720C1B010101,0.000102,9991183,254,20-Jun-24,5382,,,YES,NO,5,0,,NO,YES,HYBRID,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_PREV_ELIG_CD,,VARCHAR2,,,120,,,Y,37,,,87,20483739,76413231,0.011494253,21825088,1,20-Jun-24,697004,CHAR_CS,120,YES,NO,2,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_PREV_END_DT,,DATE,,,7,,,Y,38,,,588,786E0A01010101,8272091E010101,0.00170068,22056726,1,20-Jun-24,465366,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_PREV_START_DT,,DATE,,,7,,,Y,39,,,842,77C60101010101,7.88E+13,0.001187648,21849609,1,20-Jun-24,672483,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_MED_ELIG_END_DT,,DATE,,,7,,,Y,40,,,606,7864051F010101,787B070B010101,0.001650165,22517016,1,20-Jun-24,5076,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_MED_ELIG_REASON_CODE,,VARCHAR2,,,220,,,Y,41,,,135,3031,766F6C756E7461727920636C6F737572652070657220737461636579206F6E20392F32362F3133,0.007407407,22515056,1,20-Jun-24,7036,CHAR_CS,220,YES,NO,2,55,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_MED_ELIG_START_DT,,DATE,,,7,,,Y,42,,,1169,7.86E+13,787B070B010101,0.000855432,22517016,1,20-Jun-24,5076,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_MN_RETRO_FLG,,CHAR,,,4,,,Y,43,,,0,,,0,22522092,0,20-Jun-24,,CHAR_CS,4,YES,NO,0,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_STAT_MEM_COV_END,,VARCHAR2,,,120,,,Y,44,,,2,4368616E67656420456E642044617465,4E65776C792043726561746564,0.5,20883300,1,20-Jun-24,1638792,CHAR_CS,120,YES,NO,3,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_HOUSEHOLD_SIZE,,NUMBER,,,22,22,7,Y,45,,,23,80,C3080211,0.043478261,21845001,1,20-Jun-24,677091,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_COUNT_INCOME,,NUMBER,,,22,22,7,Y,46,,,24308,3C62111666,C50C0C0C0C0C,4.11E-05,21806963,1,20-Jun-24,715129,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_PROG_TYPE,,VARCHAR2,,,100,,,Y,47,,,3,4D414749,4F74686572,0.333333333,21860087,1,20-Jun-24,662005,CHAR_CS,100,YES,NO,2,25,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_HPMMIS_CLOSED_DT,,DATE,,,7,,,Y,48,,,102504,7866071F010101,8272091E010101,0.000009,9713281,254,20-Jun-24,5499,,,YES,NO,5,0,,NO,YES,HYBRID,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_HPMMIS_RSND,,CHAR,,,4,,,Y,49,,,3,41,54,0.000145815,22518663,3,20-Jun-24,3429,CHAR_CS,4,YES,NO,2,1,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_HPMMIS_TERM_DT,,DATE,,,7,,,Y,50,,,6646,7.87E+13,787C0614141A0F,0.000150466,20653771,1,20-Jun-24,1868321,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_MAGI_FPL_PERCENTAGE,,VARCHAR2,,,120,,,Y,51,,,50,24312C3630362E3030,6E2F61,0.02,5895825,1,20-Jun-24,16626267,CHAR_CS,120,YES,NO,4,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_NON_MAGI_GROSS_EX_INC,,NUMBER,,,22,22,7,Y,52,,,50288,80,C402020C034D,1.99E-05,5852865,1,20-Jun-24,16669227,,,YES,NO,2,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_NON_MAGI_INC_STD_USED,,VARCHAR2,,,120,,,Y,53,,,4,46504C,535349205374616E64617264,0.25,6342786,1,20-Jun-24,16179306,CHAR_CS,120,YES,NO,4,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_OVERRIDE,,CHAR,,,4,,,Y,54,,,2,4E,59,0.5,5704327,1,20-Jun-24,16817765,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_KIES_SUB_STATUS,,VARCHAR2,,,120,,,Y,55,,,6,4177616974696E6720566572696669636174696F6E,5465726D696E61746564,1.40E-07,18940403,6,20-Jun-24,3581689,CHAR_CS,120,YES,NO,4,30,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_TRANS_TO_MSP,,CHAR,,,4,,,Y,56,,,2,4E,59,0.5,9541615,1,20-Jun-24,12980477,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_CHIP_FLG,,CHAR,,,4,,,Y,57,,,2,4E,59,0.5,7039227,1,20-Jun-24,15482865,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BNFT_PLAN_ITM,X_DETERMINATION_DT,,DATE,,,7,,,Y,58,,,3075,7.87E+13,787C0B01010101,0.000325203,12488811,1,20-Jun-24,10033281,,,YES,NO,5,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BNFT_PLAN_ITM,X_DETERMINATION_TYPE,,VARCHAR2,,,100,,,Y,59,,,3,434F43,52656E6577616C,3.30E-08,7382623,3,20-Jun-24,15139469,CHAR_CS,100,YES,NO,6,25,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,ROW_ID,Row Id of the record,VARCHAR2,,,60,,,N,1,,,4,302D52394E48,312D37584C44,0.25,0,1,2-Jun-24,4,CHAR_CS,60,YES,NO,7,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,CREATED,Created Date,DATE,,,7,,,N,2,8,sysdate ,4,77B40101010101,7.87E+13,0.25,0,1,2-Jun-24,4,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BU,CREATED_BY,,VARCHAR2,,,60,,,N,3,,,1,302D31,302D31,1,0,1,2-Jun-24,4,CHAR_CS,60,YES,NO,4,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,LAST_UPD,Recent Date on which record was updated,DATE,,,7,,,N,4,8,sysdate ,4,77B40101010101,7871091A090138,0.25,0,1,2-Jun-24,4,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BU,LAST_UPD_BY,Login by whom record is updated recently,VARCHAR2,,,60,,,N,5,,,1,302D31,302D31,1,0,1,2-Jun-24,4,CHAR_CS,60,YES,NO,4,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,MODIFICATION_NUM,Number of modifications on the record,NUMBER,,,22,10,0,N,6,2,0,3,80,C10A,0.333333333,0,1,2-Jun-24,4,,,YES,NO,3,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BU,CONFLICT_ID,Unique identifier assigned to a conflict record.,VARCHAR2,,,60,,,N,7,4,0' ,1,30,30,1,0,1,2-Jun-24,4,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,PAR_ROW_ID,Row Id of Parent,VARCHAR2,,,60,,,N,8,,,4,302D52394E48,312D37584C44,0.25,0,1,2-Jun-24,4,CHAR_CS,60,YES,NO,7,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,BU_FLG,,CHAR,,,4,,,N,9,4,Y' ,1,59,59,0.125,0,1,2-Jun-24,4,CHAR_CS,4,YES,NO,2,1,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,NAME,,VARCHAR2,,,400,,,N,10,,,4,44656661756C74204F7267616E697A6174696F6E,4D5144204F7267616E697A6174696F6E2C204D5144,0.25,0,1,2-Jun-24,4,CHAR_CS,400,YES,NO,21,100,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_BU,ANNLRVW_ENDT_OFFST,,NUMBER,,,22,10,0,Y,11,,,0,,,0,4,0,2-Jun-24,,,,YES,NO,0,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BU,ANNLRVW_STDT_OFFST,,NUMBER,,,22,10,0,Y,12,,,0,,,0,4,0,2-Jun-24,,,,YES,NO,0,0,,NO,YES,NONE,NO,NO,,,,
SIEBEL,S_BU,DB_LAST_UPD,Recent Date on which record was updated,DATE,,,7,,,Y,13,,,4,7.87E+13,78790C1F133215,0.25,0,1,2-Jun-24,4,,,YES,NO,8,0,,NO,YES,NONE,NO,NO,,,,
