DD V2.4.0 - Data Element,,,,,,,,,,,
ACTION CODE,"NEW
 ROW
 NBR",DE NO,DE NO EXTENDED,"DATA 
ELEMENT
 NAME
 COMPUTING","DATA 
ELEMENT
NAME TEXT",DATA ELEMENT LEVEL NECESSITY,DEFINITION,CODING REQUIREMENT,"LAST 
UPDATE
 DATE",FILENAME,"FILE SEGMENT NAME
WITH RECORD ID 
COMPUTING"
X1,5160,PRV112,PRV.008.112,PROV-AFFILIATED-GROUP-END-DATE,Provider Affiliated Group End Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
C2,5161,PRV112,PRV.008.112,PROV-AFFILIATED-GROUP-END-DATE,Provider Affiliated Group End Date ,Not Applicable,Not Applicable,"Value of the CC component must be in ['18', '19', '20', '99']",2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
A2,5162,PRV113,PRV.008.113,STATE-NOTATION,State Notation ,Optional,A free text field for the submitting state to enter whatever information it chooses.,Value must be 500 characters or less,2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
C2,5163,PRV113,PRV.008.113,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
X1,5164,PRV113,PRV.008.113,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Optional,2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
D1,5165,PRV114,PRV.008.114,FILLER,Not Applicable,Not Applicable,[No longer essential - Both data element and associated requirement(s); preserved for file submission integrity.  See Data Dictionary v2.3 for specific definition and coding requirement description(s).],Not Applicable,2/12/2021,PROVIDER,PROV-AFFILIATED-GROUPS-PRV00008
C2,5166,PRV115,PRV.009.115,RECORD-ID,Record ID ,Mandatory,"The Record Identifier element uniquely identifies each segment in a multi-segment entity record and is primarily used as a ""key"" to maintain referential integrity between data distributed over many segments for a particular entity.",Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5167,PRV115,PRV.009.115,RECORD-ID,Record ID ,Not Applicable,Not Applicable,"Value must equal ""PRV00009""",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5168,PRV116,PRV.009.116,SUBMITTING-STATE,Submitting State ,Mandatory,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Value must be in State Code List (VVL),2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5169,PRV116,PRV.009.116,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be 2 characters,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5170,PRV116,PRV.009.116,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5171,PRV116,PRV.009.116,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be the same as Submitting State (PRV.001.007),2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5172,PRV117,PRV.009.117,RECORD-NUMBER,Record Number ,Mandatory,"A sequential number assigned by the submitter to identify each record segment row in the submission file. The Record Number, in conjunction with the Record Identifier, uniquely identifies a single record within the submission file.",Value must be unique within record segment over all records associated with a given Record ID,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5173,PRV117,PRV.009.117,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be greater than or equal to 1,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5174,PRV117,PRV.009.117,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be 11 digits or less,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5175,PRV117,PRV.009.117,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5176,PRV118,PRV.009.118,SUBMITTING-STATE-PROV-ID,Submitting State Provider ID ,Mandatory,"The State-specific Medicaid Provider Identifier is a state-assigned unique identifier that states should report with all individual providers, practice groups, facilities, and other entities. This should be the identifier that is used in the state's Medicaid Management Information System.",Value must be 30 characters or less,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5178,PRV118,PRV.009.118,SUBMITTING-STATE-PROV-ID,Submitting State Provider ID ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5179,PRV119,PRV.009.119,AFFILIATED-PROGRAM-TYPE,Affiliated Program Type ,Mandatory,"A code to identify the category of program that the provider is affiliated.
see Affiliated Program Type List (VVL.004)
(health plan federal assigned) if associated Affiliated Program Type (DE) value is 1, then value must be the federal-assigned plan ID of the health plan in which a provider is enrolled to provide services.
(health plan state assigned) if associated Affiliated Program Type (DE) value is 2, then value must be the state-assigned plan ID of the health plan in which a provider is enrolled to provide services.
(waiver) if associated Affiliated Program Type (DE) value is 3, then value must be the core Federal Waiver ID in which a provider is allowed to deliver services to eligible beneficiaries.
(health home entity) if associated Affiliated Program Type (DE) value is 4, then value must be the name of a health home in which a provider is participating.
(other) if associated Affiliated Program Type (DE) value is 5, then value must be an identifier for something other than a health plan, waiver, or health home entity.",Value must be in Affiliated Program Type List (VVL),2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5180,PRV119,PRV.009.119,AFFILIATED-PROGRAM-TYPE,Affiliated Program Type ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5181,PRV119,PRV.009.119,AFFILIATED-PROGRAM-TYPE,Affiliated Program Type ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5182,PRV120,PRV.009.120,AFFILIATED-PROGRAM-ID,Affiliated Program ID ,Mandatory,"A data element to identify the Medicaid/CHIP programs, waivers and demonstrations in which the provider participates.
(health plan federal assigned) if associated Affiliated Program Type (DE) value is 1, then value must be the federal-assigned plan ID of the health plan in which a provider is enrolled to provide services.
(health plan state assigned) if associated Affiliated Program Type (DE) value is 2, then value must be the state-assigned plan ID of the health plan in which a provider is enrolled to provide services.
(waiver) if associated Affiliated Program Type (DE) value is 3, then value must be the core Federal Waiver ID in which a provider is allowed to deliver services to eligible beneficiaries.
(health home entity) if associated Affiliated Program Type (DE) value is 4, then value must be the name of a health home in which a provider is participating.
(other) if associated Affiliated Program Type (DE) value is 5, then value must be an identifier for something other than a health plan, waiver, or health home entity.",Value must be 50 characters or less,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5183,PRV120,PRV.009.120,AFFILIATED-PROGRAM-ID,Affiliated Program ID ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5184,PRV120,PRV.009.120,AFFILIATED-PROGRAM-ID,Affiliated Program ID ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5185,PRV121,PRV.009.121,PROV-AFFILIATED-PROGRAM-EFF-DATE,Provider Affiliated Program Effective Date ,Mandatory,The first calendar day on which all of the other data elements in the same segment were effective.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5186,PRV121,PRV.009.121,PROV-AFFILIATED-PROGRAM-EFF-DATE,Provider Affiliated Program Effective Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5187,PRV121,PRV.009.121,PROV-AFFILIATED-PROGRAM-EFF-DATE,Provider Affiliated Program Effective Date ,Not Applicable,Not Applicable,Value must be before or the same as the associated Segment End Date value,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5188,PRV121,PRV.009.121,PROV-AFFILIATED-PROGRAM-EFF-DATE,Provider Affiliated Program Effective Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5189,PRV121,PRV.009.121,PROV-AFFILIATED-PROGRAM-EFF-DATE,Provider Affiliated Program Effective Date ,Not Applicable,Not Applicable,"Value of the CC component must be in ['18', '19', '20']",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5190,PRV122,PRV.009.122,PROV-AFFILIATED-PROGRAM-END-DATE,Provider Affiliated Program End Date ,Mandatory,The last calendar day on which all of the other data elements in the same segment were effective.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5191,PRV122,PRV.009.122,PROV-AFFILIATED-PROGRAM-END-DATE,Provider Affiliated Program End Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5192,PRV122,PRV.009.122,PROV-AFFILIATED-PROGRAM-END-DATE,Provider Affiliated Program End Date ,Not Applicable,Not Applicable,Value must be greater than or equal to associated Segment Effective Date value,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5193,PRV122,PRV.009.122,PROV-AFFILIATED-PROGRAM-END-DATE,Provider Affiliated Program End Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5194,PRV122,PRV.009.122,PROV-AFFILIATED-PROGRAM-END-DATE,Provider Affiliated Program End Date ,Not Applicable,Not Applicable,"Value of the CC component must be in ['18', '19', '20', '99']",2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
A2,5195,PRV123,PRV.009.123,STATE-NOTATION,State Notation ,Optional,A free text field for the submitting state to enter whatever information it chooses.,Value must be 500 characters or less,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5196,PRV123,PRV.009.123,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
X1,5197,PRV123,PRV.009.123,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Optional,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
D1,5198,PRV124,PRV.009.124,FILLER,Not Applicable,Not Applicable,[No longer essential - Both data element and associated requirement(s); preserved for file submission integrity.  See Data Dictionary v2.3 for specific definition and coding requirement description(s).],Not Applicable,2/12/2021,PROVIDER,PROV-AFFILIATED-PROGRAMS-PRV00009
C2,5199,PRV125,PRV.010.125,RECORD-ID,Record ID ,Mandatory,"The Record Identifier element uniquely identifies each segment in a multi-segment entity record and is primarily used as a ""key"" to maintain referential integrity between data distributed over many segments for a particular entity.",Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5200,PRV125,PRV.010.125,RECORD-ID,Record ID ,Not Applicable,Not Applicable,"Value must equal ""PRV00010""",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5201,PRV126,PRV.010.126,SUBMITTING-STATE,Submitting State ,Mandatory,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Value must be in State Code List (VVL),2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5202,PRV126,PRV.010.126,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be 2 characters,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5203,PRV126,PRV.010.126,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5204,PRV126,PRV.010.126,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be the same as Submitting State (PRV.001.007),2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5205,PRV127,PRV.010.127,RECORD-NUMBER,Record Number ,Mandatory,"A sequential number assigned by the submitter to identify each record segment row in the submission file. The Record Number, in conjunction with the Record Identifier, uniquely identifies a single record within the submission file.",Value must be unique within record segment over all records associated with a given Record ID,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5206,PRV127,PRV.010.127,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be greater than or equal to 1,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5207,PRV127,PRV.010.127,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be 11 digits or less,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5208,PRV127,PRV.010.127,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5209,PRV128,PRV.010.128,SUBMITTING-STATE-PROV-ID,Submitting State Provider ID ,Mandatory,"The State-specific Medicaid Provider Identifier is a state-assigned unique identifier that states should report with all individual providers, practice groups, facilities, and other entities. This should be the identifier that is used in the state's Medicaid Management Information System.",Value must be 30 characters or less,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5211,PRV128,PRV.010.128,SUBMITTING-STATE-PROV-ID,Submitting State Provider ID ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5212,PRV129,PRV.010.129,PROV-LOCATION-ID,Provider Location ID ,Not Applicable,"A code to uniquely identify the geographic location where the provider's services were performed. The Provider Location Identifier values reported on Inpatient, Long-Term Care, Other, and Pharmacy Claim Header Segments must correspond to an active Provider Location Identifier 
value on a Provider Location & Contact Info (PRV00003) segment. If a particular license (e.g., a physician's medical license) or provider identifier (e.g., an individual provider's NPI or SSN) is applicable to all of their servicing locations, value ""000"" (a string of exactly three zeros) can 
be used in the PRV00004 or PRV00005, respectively, to represent all locations, however that location identifier must not be attributed to claims or provider bed type info.",Value must not contain a pipe symbol,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5213,PRV129,PRV.010.129,PROV-LOCATION-ID,Provider Location ID ,Not Applicable,Not Applicable,Value must be 5 characters or less,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5214,PRV130,PRV.010.130,BED-TYPE-EFF-DATE,Bed Type Effective Date ,Mandatory,The first calendar day on which all of the other data elements in the same segment were effective.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5215,PRV130,PRV.010.130,BED-TYPE-EFF-DATE,Bed Type Effective Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5216,PRV130,PRV.010.130,BED-TYPE-EFF-DATE,Bed Type Effective Date ,Not Applicable,Not Applicable,Value must be before or the same as the associated Segment End Date value,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5217,PRV130,PRV.010.130,BED-TYPE-EFF-DATE,Bed Type Effective Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5218,PRV130,PRV.010.130,BED-TYPE-EFF-DATE,Bed Type Effective Date ,Not Applicable,Not Applicable,"Value of the CC component must be in ['18', '19', '20']",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5219,PRV131,PRV.010.131,BED-TYPE-END-DATE,Bed Type End Date ,Mandatory,The last calendar day on which all of the other data elements in the same segment were effective.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5220,PRV131,PRV.010.131,BED-TYPE-END-DATE,Bed Type End Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5221,PRV131,PRV.010.131,BED-TYPE-END-DATE,Bed Type End Date ,Not Applicable,Not Applicable,Value must be greater than or equal to associated Segment Effective Date value,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5222,PRV131,PRV.010.131,BED-TYPE-END-DATE,Bed Type End Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5223,PRV131,PRV.010.131,BED-TYPE-END-DATE,Bed Type End Date ,Not Applicable,Not Applicable,"Value of the CC component must be in ['18', '19', '20', '99']",2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5224,PRV134,PRV.010.134,BED-TYPE-CODE,Bed Type Code ,Mandatory,A code to classify beds available at a facility.,Value must be in Bed Type Code List (VVL),2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5225,PRV134,PRV.010.134,BED-TYPE-CODE,Bed Type Code ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5226,PRV134,PRV.010.134,BED-TYPE-CODE,Bed Type Code ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
C2,5227,PRV135,PRV.010.135,BED-COUNT,Bed Count ,Mandatory,"A count of the number of beds available at the facility for the category of bed identified in the Bed Type Code data element. See T-MSIS Guidance Document, ""CMS Guidance: Best Practice for Reporting Provider Bed Information in the T-MSIS Provider File""
https://www.medicaid.gov/medicaid/data-and-systems/macbis/tmsis/tmsis-blog/entry/47561",Value must be 5 digits or less,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
X1,5228,PRV135,PRV.010.135,BED-COUNT,Bed Count ,Not Applicable,Not Applicable,Mandatory,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
A2,5229,PRV136,PRV.010.136,STATE-NOTATION,State Notation ,Optional,A free text field for the submitting state to enter whatever information it chooses.,Value must be 500 characters or less,2/12/2021,PROVIDER,PROV-BED-TYPE-INFO-PRV00010
